ABI	5.66927899687
ABR	11.2016632017
ACK	19.4601479047
ACT	4.37155555556
AEX	12.0457697642
AGS	12.1639597834
ALB	14.8236824984
ALW	2.35974304069
AMA	9.88950456323
ANC	4.88909426987
ATL	11.6855745368
AVP	8.63429571304
AZO	6.77245508982
BDL	14.1386184825
BET	3.28301886792
BGR	11.1210974456
BIS	15.7573743249
BJI	12.904
BLV	24.0500595948
BMI	10.9871645274
BOS	14.5247185681
BQK	7.4448
BQN	25.4429530201
BRD	16.1836283186
BZN	10.3995258681
CAE	9.29481641469
CAK	13.7675597393
CHA	11.7572453372
CHS	14.2840568862
CIU	15.4625
CLL	6.97586206897
CMH	10.9928352506
CNY	19.3172588832
COU	24.225433526
CWA	6.14595496247
DAY	10.0627424139
DEC	6.52558139535
DFW	14.0261608167
DIK	46.0
DLH	13.590747331
DRT	9.23146067416
DSM	9.70274501618
EAR	10.6752136752
EAU	9.42036553525
ECP	11.2060542797
ELM	17.3644189383
ELP	11.4018852533
ESC	26.213836478
EUG	10.4884830536
EWN	11.3521472393
FAT	8.22147744728
FLL	18.9558285509
FWA	15.6058078468
GCK	11.0400843882
GFK	18.132231405
GGG	6.27238095238
GRB	8.04004620716
GRK	12.5828571429
GSP	10.1626134301
GTF	10.0625424881
GTR	5.49415204678
HGR	24.6918238994
HHH	19.3011235955
IAH	13.513217555
IMT	16.8012552301
IND	10.7230614675
JFK	19.5935206277
JLN	22.9400479616
JMS	14.2194656489
JNU	2.84833228446
KOA	6.38765996344
KTN	2.97103198552
LAN	8.57175398633
LAW	10.708994709
LGB	10.345744161
LSE	7.62562562563
LWS	4.94212651413
LYH	7.23626373626
MCW	13.0028169014
MEI	21.843100189
MFE	12.3068561873
MGM	18.4348334307
MLB	9.28736330498
MOB	13.901383311
MOT	21.0774932615
MSP	11.9965191137
MSY	13.9695204815
MVY	17.9839307787
OAK	10.46976291
OME	-3.87096774194
ORF	12.5472030435
PBI	22.0829177057
PGD	23.0335941095
PHF	5.65405405405
PHL	12.1936862469
PHX	12.6071352354
PIB	9.94859813084
PIE	14.6829223408
PIH	0.530864197531
PIT	9.7114818074
PLN	13.7887596899
PPG	84.9117647059
PSG	4.08
PSM	18.5298245614
PSP	9.08085501859
PUB	1.64640883978
PUW	4.76201923077
PVD	14.4334696445
RIC	11.7981486033
RKS	22.2490421456
ROC	15.3109531666
RST	10.9266211604
RSW	17.611497577
SAV	14.9958382878
SCE	21.3614718615
SCK	27.2706766917
SFB	16.089031225
SHR	2.60532687651
SIT	4.17737003058
SLN	15.3008849558
SPS	4.82910547397
SRQ	20.5188366192
STC	16.3703703704
STL	14.5899470899
STX	4.5775
SUN	2.94716394716
SWF	25.5131147541
SWO	5.71489361702
TBN	5.39736842105
TTN	18.9950279677
TUS	9.37496462598
TVC	13.4362027901
TYR	2.95142180095
VCT	6.65829145729
VEL	1.65675675676
VPS	11.6695244258
WRG	4.64631578947
XNA	10.9020329994
XWA	15.0552603613
