ABY	7.4546875
ADK	3.20895522388
ADQ	-7.18604651163
ALO	2.64732142857
APN	20.5689223058
ASE	26.9662004662
ATY	49.0
AZA	9.58061171591
BGM	18.5333333333
BIH	22.9604316547
BRW	15.7149321267
BTR	9.85378787879
BWI	19.5703966498
CDC	-3.05275779376
CGI	9.22380952381
CID	12.1260093897
CKB	20.0518934081
CMI	4.70993914807
CMX	16.16
COD	21.5271966527
COS	12.3425570074
CPR	12.1766138855
CRP	9.89666807254
DAB	10.3299284985
DRO	14.4504504505
EKO	10.6859504132
EVV	8.54852624012
EWR	21.1959440301
FAI	2.86320153061
FAR	17.3337716991
FCA	10.8575544174
FLG	9.07130584192
FNT	18.5820676139
FOD	16.8342541436
GCC	18.8613861386
GEG	6.97762966368
GJT	10.823876532
GNV	11.5018602728
GPT	11.7470873786
GRI	13.1386138614
GRR	14.0066763425
GST	-7.23
GUC	12.513618677
HIB	6.24129353234
HLN	4.43639921722
HNL	8.13082919522
HOB	31.19140625
HSV	11.2373612824
HYA	25.3440860215
HYS	11.4446952596
ILG	32.9047619048
ILM	13.5261016949
ITH	17.4967880086
JAN	9.36441693291
JST	19.2461873638
LAR	6.71081081081
LAX	10.1000197355
LBB	8.78493449782
LBE	8.25
LNK	21.03125
LRD	14.5326530612
LWB	21.7549019608
MBS	9.44601542416
MCI	11.3386554622
MCO	20.2892922114
MDT	16.306372549
MDW	21.0943881821
MEM	15.8865971705
MFR	7.17918187056
MKG	7.72916666667
MLI	9.93569844789
MLU	9.77928949358
MSN	11.4185848252
MTJ	10.0157870997
ONT	8.78591530859
ORD	13.3593897936
OTH	22.1310043668
OTZ	-6.29574468085
OWB	18.0655737705
PAE	4.22670807453
PAH	11.9332129964
PBG	17.0434782609
PIR	-7.0
PNS	11.6874179144
PRC	17.2747933884
PSE	16.4035433071
PWM	18.6431838975
RDU	13.6227529385
RFD	25.0650406504
ROA	18.1937799043
SAN	9.02019665647
SAT	9.86575268087
SBA	8.43001751995
SBP	10.7545235223
SCC	0.389312977099
SEA	8.11445783133
SFO	8.89798602548
SHD	21.6701680672
SHV	14.9255121043
SJT	4.75975359343
SLC	9.36751635769
SNA	9.83667669123
SPN	-8.2890625
STS	5.67795389049
SUX	16.938215103
TLH	10.6345369831
TPA	15.5050884772
TWF	8.04938271605
TXK	3.71732954545
TYS	8.1955913226
WYS	6.89756097561
YAK	0.542669584245
YKM	4.1
